search_rank,case_title,unodc_case_number,canonical_url,url_path_crime_type,fact_summary_status,has_english_fact_summary,has_any_fact_summary,fact_summary_variant_count,fact_summary_language_count,fact_summary_languages,has_sidebar_acts,sidebar_acts_count,has_sidebar_means,sidebar_means_count,has_sidebar_purpose,sidebar_purpose_count,has_legacy_keyword_acts,legacy_keyword_acts_count,has_legacy_keyword_means,legacy_keyword_means_count,has_legacy_keyword_purpose,legacy_keyword_purpose_count,has_victim_or_person_role_section,person_role_section_count,person_role_record_count,has_defendant_or_respondent_section,defendant_respondent_section_count,defendant_respondent_record_count,has_charges_claims_decisions,charge_subject_record_count,charge_record_count,has_court,tabbed_section_count,tabbed_pane_count,multi_pane_section_count,multilingual_section_count,multilingual_section_labels,crime_type_badge_count,parse_warning_count,parse_warning_severity_count,parse_warning_codes,overall_parse_status
1468,"A.G. vs. Secretary, Ministry of Foreign Affairs, Govt. of Bangladesh and Another",BGD001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgd/1997/a.g._vs._secretary_ministry_of_foreign_affairs_govt._of_bangladesh_and_another.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1469,Gaurav Jain v. Union of India and Others,IND010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/1997/gaurav_jain_v._union_of_india_and_others_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1470,X.,FRA003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/1997/x..html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|fr,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,8,4,4,Fact Summary|Defendants / Respondents in the first instance|Charges / Claims / Decisions|Procedural Information,2,0,0,,FOUND
1471,Uchida and Contestabille,COL001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/col/1997/uchida_and_contestabille.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,0,,1,3,2,DUPLICATE_TAB_PANE_ID|DUPLICATE_TAB_HREF|TAB_GROUP_NO_ACTIVE_PANE,PARTIAL
1472,So Hing,CHN006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/chn/1997/so_hing.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,,1,0,0,,FOUND
1473,Processo nº: 98.21262-0,BRA003,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/1996/processo_n_98.21262-0_.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,3,1,1,1,1,1,2,1,0,0,0,0,,2,0,0,,FOUND
1474,Processo n 89.0040455-5,BRA015,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/1996/processo_n_89.0040455-5.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1475,United States v. Joseph Morales,USA057,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/1995/united_states_v._joseph_morales.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,1,1,1,1,1,1,11,1,11,22,1,0,0,0,0,,1,0,0,,FOUND
1476,東京高裁平五（う）第751号 (Tokyo High Court 1993 (U) No. 751),JPN002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jpn/1993/751_tokyo_high_court_1993_u_no._751_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1477,United States v. Esperanza Vargas,USA067,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/1993/united_states_v._esperanza_vargas.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,1,0,0,0,0,,1,0,0,,FOUND
1478,R v Decha-Iamsakun,NZL001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nzl/1992/r_v_decha-iamsakun.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,1,1,1,3,1,1,1,1,1,1,1,1,2,1,0,0,0,0,,1,0,0,,FOUND
1479,Lik,CHN005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/chn/1990/lik.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,3,1,1,1,1,3,1,1,1,1,1,6,1,0,0,0,0,,1,0,0,,FOUND
1480,Vishal Jeet v. Union of India,IND001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/1990/vishal_jeet_v._union_of_india.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1481,United States v. William Alexander Lewis,USA061,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/1986/united_states_v._william_alexander_lewis_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,8,1,8,2,1,0,0,0,0,,1,0,0,,FOUND
1482,"United States v. Steven Lane Crawford, 85-2105",USA059,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/1985/united_states_v._steven_lane_crawford_85-2105.html,traffickingpersonscrimetype,SECTION_ABSENT,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,1,2,6,1,0,0,0,0,,1,0,0,,FOUND
1483,United States v. Booker,USA028,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/1981/united_states_v._booker.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,3,1,2,1,1,2,1,1,3,1,3,3,1,0,0,0,0,,1,0,0,,FOUND
1484,Case 2015,IDN012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/idn/case_2015.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
1485,Case 1014,USA180,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/case_1014.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,1,1,2,1,2,4,1,0,0,0,0,,2,0,0,,FOUND
1486,"The People Vs. Moses Chama, 2SP/E//198/09",ZMB002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zmb/the_people_vs._moses_chama_2spe19809.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,0,0,1,2,1,1,0,0,1,1,2,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1487,Case 2014,MKD008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mkd/case_2014.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,3,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1488,Affaire Minister public v. G.E.,NERx005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ner/affaire_minister_public_v._g.e._.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,4,1,3,1,3,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1489,S vs Emmanuel Uche Odii and Others,ZAF008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zaf/s_vs_emmanuel_uche_odii_and_others.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,3,11,0,0,0,0,0,,1,1,1,NESTED_CHARGE_SUBJECT_RECORDS,PARTIAL
1490,S V Makesh Mansaur,ZAF006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zaf/s_v_makesh_mansaur.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1491,PP v Hiew Chung Wai,SGP005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/sgp/pp_v_hiew_chung_wai.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,1,0,0,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,5,0,0,0,0,0,,1,0,0,,FOUND
1492,Juan Carlos SalazaR,ARG068,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/juan_carlos_salazar.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1493,Causa N 3274/10,ARG050,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/causa_n_327410_.html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|es,0,0,0,0,0,0,1,2,1,2,1,1,1,1,3,1,1,3,1,3,3,1,8,16,8,8,Fact Summary|Defendants / Respondents in the first instance|Defendants / Respondents in the first instance|Defendants / Respondents in the first instance|Charges / Claims / Decisions|Charges / Claims / Decisions|Procedural Information|Sources / Citations,1,0,0,,FOUND
1494,BH2004. 217,HUN005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/hun/bh2004._217.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,1,2,1,2,3,1,0,0,0,0,,1,0,0,,FOUND
1495,Songinokhairhan 1999,MNG001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mng/songinokhairhan_1999.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,1,3,1,1,1,1,1,1,1,4,1,4,4,1,0,0,0,0,,1,0,0,,FOUND
1496,Sukhbaatar 2002,MNG002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mng/sukhbaatar_2002.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1497,R v R.G.,JAM005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jam/r_v_r.g..html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1498,Case No. 1-31,LTU005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ltu/case_no._1-31_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,0,0,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
1499,Case No. 2K-578,LTU002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ltu/case_no._2k-578_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
1500,Case No. 2K-578-2,LTU003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ltu/case_no._2k-578-2_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
1501,THB Operation,HUNx004,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/hun/thb_operation.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,0,,1,0,0,,FOUND
1502,Gauteng South Regional Court case # 4/1899/2000,ZAFx002,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/zaf/gauteng_south_regional_court_case_418992000.html,moneylaunderingcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,4,0,0,,FOUND
1503,83/2009,OMN009,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/omn/832009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,2,1,1,1,1,1,1,1,13,1,13,22,1,0,0,0,0,,3,0,0,,FOUND
1504,189/2011,OMN006,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/omn/1892011_.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,1,2,1,1,1,1,1,1,1,5,1,5,5,1,0,0,0,0,,2,0,0,,FOUND
1505,Operation EUROPA,ROUx002,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/rou/operation_europa.html,moneylaunderingcrimetype,FOUND,1,1,1,1,en,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,8,0,0,0,0,0,,3,0,0,,FOUND
1506,Flattery v the Italian Eatery T/As Zeffirelli'S Pizza Restaurant,AUS002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aus/flattery_v_the_italian_eatery_tas_zeffirellis_pizza_restaurant.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1507,Lennox,CAN010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/lennox.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,1,1,1,4,1,1,1,1,1,2,1,0,0,0,0,,1,0,0,,FOUND
1508,Case No. 2357/2010,JOR012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._23572010.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,3,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,,1,0,0,,FOUND
1509,Case No. 2036/2010,JOR015,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._20362010.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,0,0,0,0,0,,1,0,0,,FOUND
1510,Case No 1725/2008,JOR017,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no_17252008.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1511,Case No. 2454/2009,JOR011,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._24542009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,2,0,0,0,0,0,,1,0,0,,FOUND
1512,Case No 3360/2009,JOR018,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no_33602009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,3,1,3,3,0,0,0,0,0,,1,0,0,,FOUND
1513,Case No. 2530/2009,JOR010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._25302009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1514,Case No. 2060/2009,JOR014,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._20602009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1515,Case No. 2105/2009,JOR013,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._21052009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1516,Case No. 2605/2010,JOR009,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._26052010.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1517,Case No. 2635/2009,JOR008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._26352009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1518,Case No. 2644/2010,JOR007,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._26442010.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1519,Case No. 4-5 1377/2011,JOR001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._4-5_13772011.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1520,Case No. 2745/2009,JOR006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._27452009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1521,Case No. 104/2011,JOR004,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._1042011.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,3,3,0,0,0,0,0,,1,0,0,,FOUND
1522,Case No. 2772/2009,JOR005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._27722009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1523,"CC 41/2017 – The State vs. O. B. Abba, M. P. Mkhonto, and C.J. Obasi",ZAFx023,https://www.unodc.org/cld/case-law-doc/drugcrimetype/zaf/cc_412017_the_state_vs._o._b._abba_m._p._mkhonto_and_c.j._obasi.html,drugcrimetype,FOUND,1,1,1,1,en,1,2,1,2,1,3,1,1,1,2,1,2,1,1,2,1,1,3,1,3,5,0,0,0,0,0,,2,0,0,,FOUND
1524,Processo n 1997.71.03.001519-4,BRA073,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/processo_n_1997.71.03.001519-4_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1525,Case No. 2K-332,LTU004,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ltu/case_no._2k-332.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1526,Som Orn & Thy Lieng,KHM005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/khm/som_orn_thy_lieng.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,1,1,1,1,1,1,2,1,2,4,1,0,0,0,0,,2,0,0,,FOUND
1527,The People vs. Maputa Muzara SSV/111/2014,ZMB003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zmb/the_people_vs._maputa_muzara_ssv1112014.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,0,0,0,0,0,0,1,1,5,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1528,HC 2743- RN (2006.05.00.028008-6),BRA068,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/hc_2743-_rn_2006.05.00.028008-6.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,,2,0,0,,FOUND
1529,1636/2010,OMN004,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/omn/16362010.html,moneylaunderingcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,1,2,1,1,1,1,1,1,1,4,1,4,6,1,0,0,0,0,,3,0,0,,FOUND
1530,Operacao Tulcea,PRT001,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/prt/operacao_tulcea.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,3,1,1,1,1,1,1,1,9,1,9,23,1,0,0,0,0,,2,0,0,,FOUND
1531,Case Samara 0214,RUS009,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/case_samara_0214.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,4,1,3,1,1,1,4,1,3,1,1,1,1,2,1,1,2,1,2,8,1,0,0,0,0,,2,0,0,,FOUND
1532,Case 1014,RUS008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/case_1014.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,5,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,2,10,1,0,0,0,0,,1,0,0,,FOUND
1533,Case 0514,RUS010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/case_0514.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,,1,0,0,,FOUND
1534,Case 0415,RUS007,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/case_0415.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,3,0,0,1,1,1,2,0,0,1,1,1,1,1,1,1,3,1,3,6,1,0,0,0,0,,1,0,0,,FOUND
1535,Case 1314,USA178,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/case_1314.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,5,1,5,5,1,0,0,0,0,,1,0,0,,FOUND
1536,Case 0614,RUS011,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/case_0614.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
1537,Causa N 5092/2010 Guido Villalba Y Clorinda Mora,PRY002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/pry/causa_n_50922010_guido_villalba_y_clorinda_mora.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,5,1,3,1,1,1,5,1,3,1,1,1,1,2,1,1,2,1,2,2,0,0,0,0,0,,1,0,0,,FOUND
1538,"R. v. M.(O.), 2012 ONCJ 812",CAN017,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/r._v._m.o._2012_oncj_812.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,3,3,1,0,0,0,0,,1,0,0,,FOUND
1539,No. 8595/2012,EGY001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/egy/no._85952012.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,2,1,1,3,1,3,3,0,0,0,0,0,,1,0,0,,FOUND
1540,Case No. 76/2011,JOR003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._762011.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,0,0,0,0,0,,1,0,0,,FOUND
1541,Case No. 43/2011,JOR002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no._432011.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,0,0,,FOUND
1542,Case No 1908/2009,JOR016,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jor/case_no_19082009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,1,2,3,0,0,0,0,0,,1,0,0,,FOUND
1543,292/104/2007,ROU021,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/rou/2921042007_.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,3,1,3,6,1,0,0,0,0,,2,0,0,,FOUND
1544,"Gonzalez, Calderón, Payero y Zapata",ARG069,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/gonzalez_calderon_payero_y_zapata.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,0,0,0,0,,1,0,0,,FOUND
1545,Criminal Case 843/ 27. 10. 08,KHM010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/khm/criminal_case_843_27._10._08.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
1546,Case 0815,ZAF013,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zaf/case_0815.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,4,1,0,0,0,0,,1,0,0,,FOUND
1547,Case 73/01/2014,ZAF014,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zaf/case_73012014.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,2,2,0,0,0,0,0,,1,0,0,,FOUND
1548,674/2009,OMN008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/omn/6742009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
